Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefone,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn
female,0,0,1,15,1,no,0,0,0,one year,mailed check,19.65,270.6,0
male,0,0,0,66,1,fiber optic,0,0,1,month-to-month,electronic check,99.5,6710.5,1
female,1,1,0,68,1,dsl,0,1,0,one year,bank transfer (automatic),60.65,3975.9,0
female,0,1,1,17,1,fiber optic,0,1,1,one year,bank transfer (automatic),98.6,1704.95,1
female,0,0,0,7,1,dsl,0,1,1,month-to-month,mailed check,59.5,415.95,1
male,1,1,0,12,1,fiber optic,0,0,0,month-to-month,electronic check,80.45,950.2,1
female,1,1,0,21,1,dsl,0,0,0,one year,bank transfer (automatic),71.7,1497.05,0
male,0,0,0,21,1,dsl,0,1,0,month-to-month,mailed check,36.0,780.15,0
female,0,1,1,56,1,dsl,1,0,1,one year,bank transfer (automatic),65.2,3512.15,0
female,0,1,1,6,1,dsl,0,0,0,month-to-month,credit card (automatic),48.95,273.25,0
female,1,0,0,65,1,dsl,0,0,1,two year,bank transfer (automatic),53.5,3517.9,0
male,0,1,0,42,1,dsl,1,1,1,one year,credit card (automatic),80.45,3375.9,0
female,0,1,1,68,1,fiber optic,1,1,1,two year,bank transfer (automatic),109.05,7508.55,0
male,0,1,1,48,1,no,0,0,0,two year,bank transfer (automatic),26.3,1245.05,0
female,1,0,0,50,1,fiber optic,0,1,1,one year,electronic check,106.8,5347.95,0
female,1,0,0,7,1,dsl,0,0,1,month-to-month,electronic check,64.95,493.65,0
female,0,1,1,63,1,no,0,0,0,two year,electronic check,19.35,1263.85,0
male,0,0,0,17,1,no,0,0,0,month-to-month,credit card (automatic),21.1,385.55,0
female,0,1,1,42,1,fiber optic,0,0,1,month-to-month,credit card (automatic),77.95,3384.0,1
male,0,1,1,4,1,no,0,0,0,month-to-month,mailed check,18.85,84.2,0
female,0,0,1,62,1,no,0,0,0,two year,bank transfer (automatic),26.0,1638.7,0
male,1,0,0,2,1,fiber optic,0,0,0,month-to-month,electronic check,74.7,165.4,1
female,0,1,0,2,1,fiber optic,0,0,0,month-to-month,electronic check,70.35,120.25,0
male,0,1,0,48,1,fiber optic,1,0,1,two year,bank transfer (automatic),96.9,4473.45,0
male,0,1,0,27,1,no,0,0,0,two year,bank transfer (automatic),19.55,520.55,0
female,0,1,1,70,1,dsl,0,1,1,two year,bank transfer (automatic),80.4,5717.85,0
male,1,0,0,1,1,fiber optic,0,0,1,month-to-month,electronic check,88.8,88.8,1
male,0,1,0,46,1,fiber optic,0,0,1,one year,electronic check,94.65,4312.5,0
male,0,0,0,30,1,fiber optic,0,0,1,month-to-month,electronic check,90.25,2755.35,1
female,0,0,0,15,1,dsl,1,0,0,month-to-month,bank transfer (automatic),64.65,994.55,1
male,0,1,1,69,1,fiber optic,0,0,1,one year,credit card (automatic),95.75,6511.25,0
male,0,0,0,65,1,no,0,0,0,two year,credit card (automatic),19.55,1218.65,0
male,1,1,1,72,1,fiber optic,1,1,1,two year,credit card (automatic),104.1,7447.7,0
male,1,1,0,13,1,fiber optic,0,1,0,month-to-month,bank transfer (automatic),89.05,1169.35,1
male,0,0,0,17,1,no,0,0,0,one year,mailed check,20.1,279.5,0
male,0,1,0,51,1,fiber optic,1,1,1,one year,electronic check,111.55,5720.35,0
male,0,1,1,51,1,dsl,1,1,0,two year,credit card (automatic),60.5,3121.45,0
female,0,1,0,72,1,dsl,1,1,1,two year,bank transfer (automatic),90.95,6468.6,0
male,0,1,1,67,1,fiber optic,0,0,0,one year,electronic check,87.4,5918.8,1
male,0,0,0,34,1,no,0,0,0,month-to-month,mailed check,19.7,675.6,0
male,0,1,0,67,1,dsl,1,1,0,two year,bank transfer (automatic),50.95,3521.7,0
female,0,1,0,49,1,no,0,0,0,one year,bank transfer (automatic),20.05,923.1,0
male,0,1,1,53,1,no,0,0,0,two year,mailed check,19.4,1110.35,0
male,0,0,0,27,1,dsl,0,1,0,month-to-month,electronic check,59.45,1611.65,0
female,1,0,0,23,1,fiber optic,0,0,1,month-to-month,electronic check,94.75,2293.6,1
male,0,0,0,69,1,dsl,1,1,0,two year,credit card (automatic),81.5,5553.25,0
female,0,1,1,2,1,dsl,0,1,0,month-to-month,bank transfer (automatic),29.05,44.75,0
female,0,0,0,35,1,fiber optic,0,0,1,month-to-month,electronic check,86.45,3029.1,1
female,0,1,0,46,1,dsl,1,1,0,one year,mailed check,70.6,3231.05,0
female,0,0,0,54,1,fiber optic,0,0,1,two year,bank transfer (automatic),97.2,5129.45,0
female,0,1,0,56,1,fiber optic,0,0,1,one year,electronic check,98.25,5508.35,1
female,0,1,0,9,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.75,655.9,1
male,0,0,0,20,1,dsl,1,1,0,month-to-month,bank transfer (automatic),59.2,1191.2,0
male,0,0,0,11,1,fiber optic,0,0,0,month-to-month,mailed check,75.9,866.4,0
female,1,1,0,30,1,fiber optic,0,0,1,month-to-month,electronic check,90.05,2627.2,0
male,0,1,0,68,1,dsl,1,0,0,two year,bank transfer (automatic),70.95,4741.45,0
male,1,1,0,38,1,fiber optic,0,0,1,month-to-month,electronic check,102.6,4009.2,0
female,1,1,0,17,1,fiber optic,1,0,0,month-to-month,bank transfer (automatic),85.35,1463.45,1
male,0,0,0,48,1,fiber optic,0,0,1,one year,credit card (automatic),106.1,5082.8,1
female,0,0,0,1,1,dsl,0,0,0,month-to-month,electronic check,43.8,43.8,0
male,0,1,1,63,1,dsl,1,0,1,two year,electronic check,59.0,3707.6,0
female,0,0,0,3,1,dsl,0,0,1,one year,electronic check,69.95,220.45,0
female,0,0,0,48,1,no,0,0,0,one year,bank transfer (automatic),24.35,1133.7,0
male,0,0,0,66,1,dsl,0,1,0,one year,credit card (automatic),29.45,1983.15,0
female,0,1,1,68,1,fiber optic,0,0,0,two year,credit card (automatic),84.4,5746.75,0
male,1,0,0,17,1,dsl,0,0,0,month-to-month,electronic check,45.05,770.6,1
female,0,1,1,7,1,no,0,0,0,one year,mailed check,20.65,134.05,0
male,0,1,0,72,1,dsl,1,1,1,two year,bank transfer (automatic),87.1,6230.1,0
female,0,1,0,29,1,no,0,0,0,month-to-month,mailed check,19.85,573.05,0
male,0,1,0,37,1,fiber optic,0,1,0,month-to-month,electronic check,90.35,3419.3,0
female,0,0,0,34,1,fiber optic,1,0,1,month-to-month,mailed check,109.8,3587.25,1
female,1,0,0,42,1,fiber optic,0,0,1,month-to-month,electronic check,84.65,3541.35,1
female,0,1,1,59,1,dsl,1,1,0,one year,mailed check,65.5,3801.3,0
male,0,1,1,11,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),79.5,868.5,1
male,1,1,1,60,1,fiber optic,1,0,0,month-to-month,electronic check,80.95,4859.1,0
female,0,0,0,27,1,dsl,0,1,0,month-to-month,mailed check,56.15,1439.35,0
female,0,0,0,1,1,fiber optic,0,0,0,month-to-month,mailed check,85.8,85.8,1
male,1,0,0,1,1,fiber optic,0,0,1,month-to-month,electronic check,79.1,79.1,1
male,0,1,0,17,0,dsl,1,0,0,month-to-month,mailed check,34.4,592.75,0
male,0,1,0,58,1,no,0,0,0,two year,mailed check,20.75,1185.95,0
male,0,1,1,1,1,no,0,0,0,one year,mailed check,18.8,18.8,0
female,0,1,1,3,1,dsl,0,0,0,month-to-month,mailed check,44.3,134.5,1
female,0,0,0,53,1,fiber optic,1,0,0,month-to-month,electronic check,90.8,4921.2,0
male,0,0,0,35,1,no,0,0,0,month-to-month,electronic check,25.6,901.25,0
male,0,1,1,50,1,fiber optic,1,0,1,month-to-month,credit card (automatic),105.95,5341.8,1
male,0,1,1,68,1,dsl,0,1,0,two year,credit card (automatic),70.8,4859.95,0
male,0,1,0,47,1,no,0,0,0,month-to-month,electronic check,25.4,1139.2,0
female,1,1,0,65,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),108.8,7082.45,0
male,0,0,0,5,1,fiber optic,0,0,0,month-to-month,electronic check,69.75,324.6,1
male,0,1,0,51,1,fiber optic,0,0,1,month-to-month,electronic check,94.65,4812.75,1
female,0,0,0,46,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),96.05,4399.5,1
female,0,0,0,9,1,fiber optic,0,0,0,month-to-month,electronic check,76.85,663.55,0
female,0,0,0,8,1,no,0,0,0,two year,mailed check,20.25,174.65,0
male,0,0,0,14,1,no,0,0,0,one year,credit card (automatic),24.8,321.7,0
female,0,0,0,45,1,fiber optic,1,1,1,month-to-month,electronic check,115.65,5125.5,0
female,0,0,0,8,1,fiber optic,0,0,0,month-to-month,credit card (automatic),74.6,548.9,0
male,1,0,1,1,1,dsl,0,0,0,month-to-month,mailed check,50.15,50.15,1
male,0,1,1,66,1,fiber optic,1,0,1,one year,bank transfer (automatic),103.15,7031.3,0
male,0,1,1,72,1,dsl,1,1,0,two year,credit card (automatic),72.1,5016.65,0
female,0,1,0,41,1,fiber optic,1,1,1,month-to-month,bank transfer (automatic),113.6,4594.95,1
female,0,1,1,23,1,no,0,0,0,two year,mailed check,25.1,611.45,0
female,0,0,0,29,1,fiber optic,0,0,1,month-to-month,electronic check,78.9,2384.15,1
female,0,0,0,4,1,fiber optic,1,0,0,month-to-month,electronic check,80.15,319.85,0
male,0,1,1,6,1,no,0,0,0,two year,mailed check,25.4,153.3,0
female,1,1,0,67,1,fiber optic,1,1,0,one year,credit card (automatic),105.4,7035.6,0
male,1,0,1,7,1,dsl,0,0,0,month-to-month,mailed check,45.75,344.2,0
male,0,1,1,56,1,no,0,0,0,one year,mailed check,24.45,1431.65,0
female,0,1,0,72,1,no,0,0,0,two year,credit card (automatic),25.0,1849.2,0
male,0,1,0,72,1,dsl,1,0,1,two year,electronic check,85.25,6083.1,0
male,0,1,1,23,1,no,0,0,0,two year,credit card (automatic),19.6,426.65,0
female,0,0,1,35,1,dsl,0,0,0,month-to-month,mailed check,50.15,1655.35,0
male,1,1,0,27,1,fiber optic,0,0,0,month-to-month,electronic check,70.55,1943.9,0
female,0,1,1,26,1,dsl,0,1,0,month-to-month,electronic check,60.05,1616.15,1
male,0,1,1,12,1,no,0,0,0,one year,mailed check,26.4,314.95,0
female,0,0,0,40,1,no,0,0,0,two year,mailed check,20.15,804.85,0
male,0,1,1,7,0,dsl,1,0,1,month-to-month,mailed check,58.85,465.7,0
male,0,1,1,70,1,fiber optic,1,0,1,month-to-month,credit card (automatic),97.55,6669.05,0
male,0,1,1,60,1,no,0,0,0,two year,credit card (automatic),19.65,1161.75,0
male,0,1,1,39,0,dsl,0,0,0,one year,credit card (automatic),25.25,947.75,0
male,0,1,0,72,1,fiber optic,1,1,1,two year,credit card (automatic),114.45,8375.05,0
female,0,0,0,1,0,dsl,0,0,1,month-to-month,electronic check,34.7,34.7,1
male,0,1,1,54,1,dsl,0,1,1,one year,electronic check,70.7,3770.0,0
male,0,0,0,3,1,fiber optic,0,0,0,month-to-month,electronic check,85.3,264.8,1
female,0,1,1,63,1,dsl,1,1,1,two year,credit card (automatic),75.55,4707.85,0
male,0,1,1,71,1,fiber optic,0,1,0,two year,electronic check,84.8,6152.4,0
female,0,0,0,42,1,no,0,0,0,one year,mailed check,20.65,958.1,0
male,0,0,0,47,1,no,0,0,0,two year,bank transfer (automatic),20.45,943.0,0
female,0,1,1,66,1,fiber optic,0,0,1,one year,credit card (automatic),102.45,6615.15,1
female,0,1,0,21,1,fiber optic,1,0,1,month-to-month,bank transfer (automatic),104.4,2200.25,1
male,0,0,0,11,0,dsl,0,1,0,month-to-month,electronic check,35.65,425.1,0
male,0,0,1,1,1,fiber optic,0,0,1,month-to-month,electronic check,99.75,99.75,1
female,1,1,0,55,1,fiber optic,0,1,0,month-to-month,electronic check,90.45,5044.8,0
male,0,0,0,69,1,fiber optic,0,1,1,two year,credit card (automatic),97.65,6743.55,0
female,1,0,0,3,1,fiber optic,0,0,0,month-to-month,electronic check,73.85,196.4,0
male,0,0,0,4,1,dsl,0,1,1,month-to-month,electronic check,74.4,299.7,1
male,1,0,0,30,1,dsl,0,1,1,two year,credit card (automatic),69.1,2093.9,0
female,0,0,0,5,1,fiber optic,0,1,0,month-to-month,electronic check,82.75,417.75,0
female,0,1,0,71,1,no,0,0,0,two year,credit card (automatic),24.4,1725.4,0
female,0,0,0,29,1,dsl,0,0,0,one year,electronic check,55.25,1620.2,0
male,0,1,0,52,1,dsl,0,1,0,month-to-month,bank transfer (automatic),61.35,3169.55,0
male,0,0,0,68,1,dsl,1,0,0,one year,credit card (automatic),76.75,5233.25,0
female,0,1,1,46,1,no,0,0,0,two year,mailed check,19.4,967.85,0
male,0,0,0,8,1,dsl,0,0,0,month-to-month,credit card (automatic),54.75,438.05,0
male,0,1,0,72,1,no,0,0,0,two year,credit card (automatic),19.7,1421.9,0
female,0,0,0,17,1,no,0,0,0,one year,bank transfer (automatic),19.9,323.15,0
male,0,0,0,3,1,fiber optic,0,1,1,month-to-month,electronic check,107.95,318.6,0
female,1,0,0,2,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),83.8,163.7,0
female,0,0,0,9,1,fiber optic,1,0,0,month-to-month,credit card (automatic),74.25,639.65,1
female,0,0,0,51,0,dsl,0,0,1,one year,credit card (automatic),56.4,2928.5,0
female,0,1,1,6,1,no,0,0,0,two year,mailed check,20.1,100.35,0
female,0,1,0,3,1,fiber optic,0,0,1,month-to-month,electronic check,94.9,273.2,0
female,1,0,0,17,1,fiber optic,0,0,1,month-to-month,electronic check,94.2,1608.15,0
male,0,1,0,30,1,dsl,0,0,0,month-to-month,electronic check,49.9,1441.95,0
male,0,0,0,31,1,dsl,0,1,1,month-to-month,electronic check,71.05,2168.15,0
female,0,0,0,45,1,dsl,1,1,1,two year,bank transfer (automatic),81.65,3618.7,0
male,0,1,0,64,1,fiber optic,1,0,0,one year,bank transfer (automatic),89.45,5692.65,0
male,0,0,0,1,1,dsl,0,0,1,month-to-month,electronic check,59.85,59.85,1
female,1,0,0,1,1,fiber optic,0,0,0,month-to-month,electronic check,69.6,69.6,1
male,1,1,1,61,1,fiber optic,0,0,1,one year,electronic check,99.0,5969.3,0
male,0,0,0,1,1,no,0,0,0,month-to-month,mailed check,19.05,19.05,0
male,0,0,0,9,0,dsl,0,0,1,month-to-month,electronic check,45.4,418.8,1
male,0,1,1,72,1,fiber optic,1,1,1,two year,bank transfer (automatic),114.45,8100.55,0
female,0,0,0,1,1,no,0,0,0,month-to-month,mailed check,19.5,19.5,1
female,0,1,0,7,1,dsl,0,0,0,month-to-month,mailed check,44.25,313.45,0
female,0,1,0,66,1,fiber optic,0,1,0,one year,bank transfer (automatic),90.55,6130.95,0
male,0,0,0,1,1,fiber optic,0,0,0,month-to-month,electronic check,69.9,69.9,1
male,0,1,1,40,1,no,0,0,0,month-to-month,bank transfer (automatic),20.4,745.3,0
male,0,0,0,16,1,dsl,0,0,0,month-to-month,bank transfer (automatic),71.4,1212.1,0
female,0,0,0,2,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),87.15,183.75,1
male,0,1,0,67,1,no,0,0,0,two year,credit card (automatic),24.85,1583.5,0
female,0,1,0,41,1,fiber optic,1,0,1,one year,bank transfer (automatic),104.45,4162.05,0
female,0,1,1,56,1,no,0,0,0,two year,credit card (automatic),19.8,1119.9,0
female,0,0,0,72,1,fiber optic,1,1,1,two year,bank transfer (automatic),116.45,8013.55,0
female,0,1,1,3,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),84.75,264.85,1
female,0,1,0,54,1,no,0,0,0,two year,credit card (automatic),20.05,1102.4,0
male,1,0,0,52,1,fiber optic,0,1,1,month-to-month,electronic check,110.75,5832.0,0
female,0,0,0,50,1,fiber optic,0,1,0,two year,bank transfer (automatic),89.7,4304.5,0
male,0,0,0,14,1,fiber optic,0,1,1,month-to-month,electronic check,89.95,1178.4,1
male,0,1,0,27,1,dsl,1,0,0,one year,credit card (automatic),48.7,1421.75,0
female,1,1,0,72,1,fiber optic,1,1,0,two year,bank transfer (automatic),96.6,6827.5,0
male,0,0,0,62,1,dsl,1,0,1,one year,credit card (automatic),74.3,4698.05,0
female,0,0,0,12,1,dsl,0,1,0,month-to-month,electronic check,54.3,654.5,0
female,1,0,0,44,1,dsl,0,1,1,one year,bank transfer (automatic),74.85,3268.05,0
male,0,1,1,54,1,fiber optic,0,1,0,two year,bank transfer (automatic),79.95,4362.05,0
female,0,0,0,68,1,no,0,0,0,two year,bank transfer (automatic),20.05,1386.9,0
male,0,0,0,20,1,no,0,0,0,month-to-month,mailed check,19.4,415.4,0
male,0,1,1,50,1,dsl,0,0,0,one year,bank transfer (automatic),54.9,2614.1,0
male,0,0,0,58,1,no,0,0,0,two year,credit card (automatic),24.45,1513.6,0
male,0,1,1,35,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),89.65,3161.6,0
female,0,0,0,2,1,dsl,0,0,0,month-to-month,electronic check,45.4,80.95,0
male,0,1,1,63,1,dsl,1,1,0,two year,mailed check,75.7,4676.7,0
female,0,1,0,58,1,fiber optic,1,0,1,one year,credit card (automatic),110.65,6526.65,0
female,0,1,1,27,1,no,0,0,0,one year,mailed check,20.55,583.3,0
female,0,1,0,71,1,fiber optic,1,1,1,two year,credit card (automatic),115.15,8078.1,0
female,0,0,0,63,1,dsl,0,0,0,one year,credit card (automatic),58.55,3503.5,0
male,0,1,0,71,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),93.25,6669.45,0
female,1,0,0,41,1,fiber optic,1,0,1,month-to-month,electronic check,113.2,4689.5,1
male,1,0,0,13,1,fiber optic,0,0,1,month-to-month,electronic check,90.5,1201.15,1
male,0,0,0,2,1,fiber optic,0,0,1,month-to-month,electronic check,79.0,143.65,1
female,0,1,1,68,1,no,0,0,0,two year,bank transfer (automatic),19.35,1292.65,0
male,0,1,1,1,1,dsl,1,0,0,month-to-month,mailed check,48.75,48.75,0
male,1,0,0,65,1,fiber optic,1,1,1,two year,electronic check,109.05,7108.2,0
male,1,1,0,72,1,no,0,0,0,two year,bank transfer (automatic),25.0,1802.55,0
female,0,0,0,28,1,dsl,0,1,0,month-to-month,credit card (automatic),54.9,1505.15,0
male,0,1,1,72,1,no,0,0,0,two year,credit card (automatic),24.75,1859.1,0
female,0,0,0,2,1,fiber optic,1,0,1,month-to-month,electronic check,91.15,168.5,0
female,0,0,1,18,1,no,0,0,0,one year,bank transfer (automatic),20.15,390.85,1
male,1,1,0,60,1,fiber optic,0,0,1,one year,electronic check,104.35,6339.45,0
female,1,0,0,26,1,dsl,0,1,0,month-to-month,electronic check,66.05,1652.4,0
male,0,0,1,1,1,fiber optic,0,0,0,month-to-month,electronic check,71.65,71.65,1
female,0,0,0,4,1,no,0,0,0,month-to-month,mailed check,20.35,77.5,1
male,0,1,1,68,1,dsl,1,1,1,two year,credit card (automatic),92.2,6392.85,0
female,0,0,0,38,1,fiber optic,0,1,0,month-to-month,credit card (automatic),84.25,3264.5,1
female,1,1,0,42,1,fiber optic,1,0,1,one year,bank transfer (automatic),105.2,4599.15,0
female,0,1,0,57,1,no,0,0,0,two year,bank transfer (automatic),19.6,1134.25,0
male,0,1,0,54,0,dsl,0,0,0,month-to-month,electronic check,30.4,1621.35,0
female,0,0,0,12,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),78.1,947.3,1
female,0,1,0,44,1,dsl,1,0,0,one year,mailed check,61.5,2722.2,0
male,0,1,1,42,1,dsl,1,0,1,month-to-month,bank transfer (automatic),69.4,3058.3,0
male,0,1,1,72,1,no,0,0,0,two year,bank transfer (automatic),24.75,1769.6,0
female,0,1,1,71,1,dsl,1,1,1,two year,mailed check,91.05,6293.75,0
female,0,1,0,19,1,fiber optic,0,0,0,month-to-month,mailed check,89.65,1761.05,1
female,0,1,0,23,1,dsl,0,1,1,month-to-month,credit card (automatic),73.65,1642.75,0
female,0,0,0,30,1,no,0,0,0,two year,credit card (automatic),19.4,578.5,0
male,0,0,0,35,1,no,0,0,0,one year,bank transfer (automatic),26.2,954.9,0
female,0,0,0,10,1,fiber optic,1,0,1,month-to-month,electronic check,98.7,973.25,1
male,0,0,0,1,1,dsl,0,0,0,month-to-month,bank transfer (automatic),43.85,43.85,0
male,0,0,0,22,1,fiber optic,0,0,0,month-to-month,mailed check,69.7,1490.4,0
male,0,1,1,7,0,dsl,1,0,0,two year,mailed check,38.55,280.0,0
female,0,0,0,36,0,dsl,1,1,0,two year,mailed check,53.1,1901.25,0
female,0,1,1,34,1,no,0,0,0,month-to-month,mailed check,20.65,716.4,0
male,0,1,1,72,1,dsl,1,0,0,two year,credit card (automatic),64.45,4720.0,0
male,0,1,1,36,1,no,0,0,0,two year,credit card (automatic),25.1,930.95,0
female,0,0,0,1,1,fiber optic,0,0,0,month-to-month,electronic check,76.35,76.35,1
female,0,0,0,23,1,fiber optic,0,0,0,month-to-month,electronic check,79.15,1676.95,1
male,1,1,0,32,1,fiber optic,0,0,0,month-to-month,electronic check,85.0,2642.05,1
female,0,1,1,71,1,fiber optic,1,1,0,one year,credit card (automatic),95.15,6770.85,0
female,1,0,0,23,1,fiber optic,0,0,0,month-to-month,mailed check,79.35,1835.3,0
male,0,1,0,17,1,fiber optic,0,0,1,one year,bank transfer (automatic),96.65,1588.25,0
male,0,0,0,1,1,dsl,0,1,1,month-to-month,electronic check,75.5,75.5,0
male,0,1,1,12,1,no,0,0,0,two year,mailed check,19.7,258.35,0
female,0,1,0,72,1,no,0,0,0,two year,credit card (automatic),20.5,1502.25,0
male,0,0,0,1,1,no,0,0,0,month-to-month,mailed check,19.2,19.2,0
male,1,1,0,72,1,fiber optic,0,0,1,two year,bank transfer (automatic),98.35,6929.4,0
male,0,1,1,60,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),74.35,4453.3,0
female,0,1,1,61,0,dsl,0,1,1,two year,credit card (automatic),51.35,3244.4,0
female,0,1,0,6,1,dsl,0,0,0,month-to-month,mailed check,45.65,323.45,0
male,1,1,0,32,1,fiber optic,0,0,0,month-to-month,electronic check,85.3,2661.1,1
female,0,0,1,31,1,fiber optic,0,0,1,month-to-month,credit card (automatic),86.55,2697.4,1
male,0,0,0,19,1,fiber optic,0,0,0,month-to-month,credit card (automatic),73.85,1424.5,1
male,0,1,1,72,1,no,0,0,0,two year,bank transfer (automatic),20.3,1401.15,0
female,0,0,0,32,1,dsl,0,0,0,month-to-month,electronic check,54.2,1739.6,0
male,0,1,0,65,1,fiber optic,0,0,0,month-to-month,electronic check,90.65,5931.0,0
female,0,1,1,45,0,dsl,1,0,1,month-to-month,bank transfer (automatic),50.9,2333.85,0
male,0,0,0,42,1,no,0,0,0,one year,electronic check,25.05,949.85,0
male,0,0,0,8,1,fiber optic,0,0,0,month-to-month,electronic check,74.85,572.45,0
male,0,0,1,32,1,no,0,0,0,two year,mailed check,20.5,696.8,0
female,1,1,0,22,1,dsl,1,1,0,month-to-month,mailed check,63.55,1381.8,0
male,1,1,0,57,0,dsl,0,0,1,month-to-month,electronic check,44.85,2572.95,1
male,0,0,0,1,1,dsl,1,0,0,month-to-month,electronic check,47.95,47.95,0
male,1,0,0,1,1,dsl,0,0,0,month-to-month,electronic check,45.1,45.1,1
female,0,1,0,1,1,dsl,0,0,0,month-to-month,electronic check,45.0,45.0,0
male,0,0,0,24,1,fiber optic,0,1,1,month-to-month,electronic check,96.0,2122.45,1
male,0,0,0,1,1,no,0,0,0,month-to-month,bank transfer (automatic),20.05,20.05,1
male,1,0,0,54,1,fiber optic,0,0,0,month-to-month,electronic check,90.05,4931.8,0
female,0,0,0,4,1,no,0,0,0,two year,credit card (automatic),25.3,116.95,0
male,0,1,1,65,1,fiber optic,1,1,1,two year,bank transfer (automatic),108.65,6937.95,1
female,0,1,0,56,1,no,0,0,0,one year,electronic check,24.3,1261.7,0
male,0,0,0,45,1,dsl,1,0,1,month-to-month,electronic check,75.95,3273.8,0
female,0,1,1,71,1,no,0,0,0,two year,credit card (automatic),19.7,1415.85,0
male,0,1,0,59,1,dsl,1,0,1,one year,credit card (automatic),66.4,3958.2,0
male,0,0,0,69,0,dsl,0,0,0,one year,bank transfer (automatic),35.75,2492.25,0
male,0,0,0,19,1,no,0,0,0,one year,mailed check,18.8,279.2,0
female,0,1,1,55,1,no,0,0,0,two year,credit card (automatic),19.4,1083.0,0
female,0,0,0,38,1,no,0,0,0,one year,mailed check,19.3,755.5,0
male,0,0,0,10,1,dsl,0,0,0,month-to-month,electronic check,45.55,402.6,1
